global_sentence_id,document_id,sentence_id,sentence
7808,76,93,"אַזױ אַז ער איז געװען אין געטאָ נומער 2, צװישן די נישט־אַרבעטנדיקע ייִדן, און דעם 2טן סעפּטעמבער 1943 איז ער מיט אַלע ייִדן פֿאַרשיקט געװאָרן קײן אױשװיץ, און דאָרט זענען זײ אַלע אומגעקומען."
7809,76,94,"גאַנץ פֿרי זענען מיר אַלע אַרױס פֿון אונדזער צימערל, מער קײן מאָל נישט צוריקצוקומען, און אַרױף אין אונדזער באַהעלטעניש."
7810,76,95,"די פֿרױ מיט די צװײ טעכטער, מײַן פֿאָטער און מײַן ייִנגערער ברודער, אַלע זענען מיר אַרױף אױפֿן צװײטן שטאָק."
7811,76,96,קײנער האָט אונדז נישט באַמערקט.
7812,76,97,"מיר האָבן זיך פֿאַרשטעקט, מיטגעהאַט עסן און טרינקען אױף אַ פּאָר טעג."
7813,76,98,עס איז געװען אונדזער האָפֿענונג אױסצומײַדן די דעפּאָרטאַציע.
7814,76,99,"אױפֿן הױף, האָבן מיר געהערט, קומען זיך צונױף אַלע אַרבעטער פֿון די װערקשטאַטן."
7815,76,100,"מען הערט געשרײען, געװאַלדן."
7816,76,101,"זאָגט מײַן ייִנגערער ברודער צו מיר:

– װײסטו װאָס, עס איז דאָך נאָך פֿרי, לאָמיר אַראָפּגײן אױפֿן הױף אַ קוק טאָן, װי האַלט עס מיט דער „אַקציע“."
7817,76,102,"װעלן מיר זען, אַז עס האַלט שלעכט, קענען מיר באַלד זיך צוריקקערן אַהער, אין דער באַהעלטעניש."
7818,76,103,אַלע זענען מסכּים געװען.
7819,76,104,"האָבן מיר אַלץ איבערגעלאָזט, זיך אַרױסגעשלײַכט פֿון אונדזער באַהעלטעניש און אַראָפּ אױפֿן הױף, כּדי צו זען צי עס איז באמת געפֿערלעך."
7820,76,105,"קױם זענען מיר אַראָפּגעקומען, איז שױן אין קאָרידאָר געװען די ייִדישע פּאָליצײ, צוזאַמען מיט דער געסטאַפּאָ, און אונדז אַרױסגעשלעפּט אױפֿן הױף."
7821,76,106,דאָרט זענען שױן געװען פֿאַרזאַמלט הונדערטער פֿון די אַרבעטנדיקע ייִדן.
7822,76,107,קײן צוריק איז מער נישט געװען.
7823,76,108,מיר האָבן נאָך געזוכט מיט אַלע מעגלעכקײטן אַרײַנצוכאַפּן זיך צוריק אין הױז.
7824,76,109,ס׳איז אָבער געװען אוממעגלעך.
7825,76,110,"אומעטום זענען געװען צעשטעלט װאַכן פֿון געסטאַפּאָ און פּאָליצײ, אױף טריט און שריט."
7826,76,111,װאָס טוט מען איצט?
7827,76,112,"מײַן פֿאָטער, װי אױך די פֿרױ מיט די צװײ טעכטער, האָבן געהאַט צו אונדז אַזאַ צוטרױ, זײ זיצן אױפֿן צװײטן שטאָק אין דער באַהעלטעניש."
7828,76,113,אַצינד קענען מיר זיך אַפֿילו נישט צונױפֿרעדן מיט זײ.
7829,76,114,"מיר זענען געװען פֿאַרצװײפֿלט, איבער הױפּט צוליבן פֿאָטער."
7830,76,115,"װײַל אָן אונדז, איז ער אַ פֿאַרלױרענער."
7831,76,116,"איך און מײַן ברודער האָבן גאָרנישט געהאַט מיט זיך, נישט קײן העמד איבערצובײַטן, אַפֿילו נישט קײן טיכעלע."
7832,76,117,"דער פּלאַץ איז געװען הערמעטיש אָפּגעשלאָסן, מיט סאָלדאַטן, מיט עס־עס, מיט דער געסטאַפּאָ, פּױלישע, אוקראַיִנישע און אױך ייִדישע פּאָליצײ."
7833,76,118,"מיר האָבן געבעטן אַ ייִדישן פּאָליציאַנט ער זאָל אַרױפֿגײן אױפֿן צװײטן שטאָק, און לינקס, װוּ עס שטײען די דיװאַנען, זאָל ער שרײַען און אױסרופֿן דעם נאָמען פֿון מײַן פֿאָטער און אים זאָגן, אַז מיר קענען נישט צוריק אַרײַנגײן אין דער געבײַדע; און אַז ער זאָל נעמען אַלע אונדזערע זאַכן און גלײַך צו אונדז אַראָפּקומען אױפֿן הױף פֿון די װערקשטאַטן."
7834,76,119,"אױך דער פֿרױ מיט די צװײ טעכטער זאָל ער זאָגן, װי אונדזער לאַגע האָט זיך מיט אַ מאָל געענדערט, און זאָל זי מאַכן װי זי פֿאַרשטײט."
7835,76,120,"מיר האָבן געװאַרט אַ שעה און צװײ, און מען האָט מײַן פֿאָטער נישט געזען."
7836,76,121,"דאָס איז געװען פֿאַר אונדז שרעקלעך, װאַרטנדיק אַזױ נישט װײַט פֿון אײַנגאַנג־טױער, װײַל די טרעפּלעך, פֿון װאַנען מײַן פֿאָטער האָט געזאָלט אַראָפּקומען, זענען געװען נעבן טױער."
7837,76,122,"פּלוצעם איז צו אונדז צוגעקומען אַ ייִדישער פּאָליציאַנט און אונדז אָנגעזאָגט די טרױעריקע בשׂורה, אַז די געסטאַפּאָ האָט אַנטדעקט דעם בונקער, װוּ מײַן ברודער מיטן קינד האָבן זיך באַהאַלטן."
7838,76,123,"אײגנטלעך, האָבן זײ דעם דאָזיקן בונקער נישט אַנטדעקט."
7839,76,124,"זײ האָבן זיך דערקליבן צו אַן אַנדערן בונקער, און די געסטאַפּאָ האָט זײ געזאָגט, אַז מען װעט זײ אַלע איבערלאָזן אין פּשעמישל, אױב זײ װעלן אױסגעבן נאָך בונקערס."
7840,76,125,"האָט זיך געפֿונען אַ געװיסער ברעטמעל, װאָס האָט אױסגעגעבן דעם בונקער פֿון מײַן ברודער."
7841,76,126,"פֿון דעם מאָמענט אָן האָבן מיר פֿאַרלױרן יעדע האָפֿענונג צו זען אונדזער ברודער מיטן שײנעם, טײַערן ייִנגעלע זײַנס."
7842,76,127,"מיר האָבן אַזױ פֿיל אײַנגעשטעלט די גאַנצע צײַט, אין די שרעקלעכסטע באַדינגונגען, אָפּצוראַטעװען דאָס קינד."
7843,76,128,"מײַן ברודער איז אומגעקומען, אפֿשר נאָר דערפֿאַר, װאָס ער האָט געװאָלט ראַטעװען זײַן קינד."
7844,76,129,"אין דעם מאָמענט האָבן מיר, איך און מײַן ברודער, געמוזט טראַכטן װי אַזױ אַראָפּצוברענגען אונדזער פֿאָטער, ער זאָל מיט אונדז מיטפֿאָרן, װײַל בלײַבן אױבן איז – אַ זיכערער טױט."
7845,76,130,"דעם ייִדישן פּאָליציאַנט, װאָס מיר האָבן אים געבעטן די טובֿה, האָבן מיר מער נישט געקענט געפֿינען אין דער בהלה."
7846,76,131,מיר האָבן נישט געװוּסט װאָס צו טאָן.
7847,76,132,אַרום 12 אַ זײגער האָט מען אונדז אױסגעשטעלט צו פֿינף אין אַ רײ.
7848,76,133,"געגאַנגען זענען מיר, אַרום 600 ייִדן, צום װאָקזאַל."
7849,76,134,אױפֿן װעג איז יעדע פֿינף מעטער געשטאַנען אַ סאָלדאַט מיט אַ מאַשין־געװער.
7850,76,135,"מען האָט דערקענט, אַז זײ זענען נישט קײן דײַטשן."
7851,76,136,"האָט מען זײ געפֿרעגט, פֿון װאַנען זײ זענען?"
7852,76,137,האָבן זײ געזאָגט: פֿון ליטע און לעטלאַנד.
7853,76,138,עס האָבן שױן געװאַרט אױף אונדז בהמות־װאַגאָנען.
7854,76,139,"אײַנגעשטיגן צו 100 אין יעדן װאַגאָן, זענען מיר דאָרט שטײן געבליבן ביז בײַ נאַכט."
7855,76,140,"מיר האָבן גאָרנישט געװוּסט װעגן אונדזער פֿאָטער, נישט געװוּסט װוּהין מען שיקט אונדז."
7856,76,141,"אױף די אַנדערע װאַגאָנען, האָט מען געהערט, לאָדנט מען אױף מאַשינען."
7857,76,142,"דאָס האָט געגעבן אַ שײַן פֿון האָפֿענונג, אַז מען שיקט אונדז דאָך צו אַן אַרבעט."
7858,76,143,"בײַ נאַכט האָט דער צוג גערירט, דערװײַטערט זיך פֿון מײַן הײמשטאָט פּשעמישל, װוּ איך בין געבױרן און װוּ איך האָב פֿאַרבראַכט מײַנע שענסטע יוגנט־יאָרן."
7859,76,144,"דאָרט האָב איך דערװאָרבן קולטור, געפֿירט אַ געזעלשאַפֿטלעכע, סאָציאַלע טעטיקײט, מיטן באַװוּסטזײַן און האָפֿענונג, אַז מיר קעמפֿן פֿאַר אַ בעסערער װעלט, צוזאַמען מיט אַלע פֿעלקער, במילא אױך – פֿאַרן ייִדישן פֿאָלק."
7860,76,145,אָבער די אַלע האָפֿענונגען האָבן זיך פֿאַרענדיקט טרױעריק.
7861,76,146,"די גאַנצע ייִדישע באַפֿעלקערונג פֿון פּשעמישל איז פֿאַרניכטעט געװאָרן, מיט דער מיטהילף פֿון דער אָרטיקער פּױלישער און אוקראַיִנישער באַפֿעלקערונג."
7862,76,147,"מיט אַזעלכע טרױעריקע געדאַנקען, אין אַ שרעקלעכער רעאַליטעט, זענען מיר אין די פֿול געפּאַקטע װאַגאָנען געפֿאָרן אין דער אומבאַקאַנטער פֿרעמד, אַלץ װײַטער פֿון פּשעמישל."
7863,76,148,אַלע אילוזיעס און האָפֿענונגען זענען געװען פֿאַרלױרן.
7864,76,149,"מיר האָבן זיך געפֿילט אָפּגענאַרט, פֿאַרשטױסן, פֿאַרטריבן."
7865,76,150,"און איך האָב געשװױרן קײן מאָל מער אַהין זיך נישט אומצוקערן, אױב אַפֿילו איך װעל לעבן בלײַבן."
7866,76,151,"דעם זעלבן טאָג, דעם 2טן סעפּטעמבער 1943, איז פֿאָרגעקומען די אױסזידלונג און פֿאַרניכטונג פֿון אַנדערן געטאָ."
7867,76,152,הונדערטער ייִדן זענען דערשאָסן געװאָרן אױפֿן אָרט.
7868,76,153,"אַזױ האָבן זײ געטראָפֿן אין אַ הױז באַהאַלטן אונדזער חבֿר אַנשל גאָלדפֿאַרב (זײַן ברודער לעבט הײַנט אין ישׂראל), האָבן אים די דײַטשן אױפֿן אָרט דערשאָסן."
7869,76,154,"זײַן חבֿרטע, װאָס איז געװען מיט אים באַהאַלטן, און ער, אַנשל, זענען אַנטלאָפֿן אױפֿן דאַך."
7870,76,155,איז די געסטאַפּאָ זײ נאָכגעלאָפֿן און נאָכגעשאָסן.
7871,76,156,"ער איז געװען אײנער פֿון די לעצטע פֿון אונדזער גרופּע חבֿרים, אומגעקומען דורך די דײַטשע רוצחים."
7872,76,157,"די געסטאַפּאָ האָט צונױפֿגעשלעפּט אױפֿן פּלאַץ די טױזנטער ייִדן, װעלכע האָבן זיך נאָך געפֿונען אין געטאָ."
7873,76,158,"פֿון זײ האָבן די געסטאַפּאָ אַרױסגענומען אַ פּאָר הונדערט, כּדי רײן צו מאַכן, און אַלע איבעריקע אַװעקגעשיקט קײן אױשװיץ, און אין בירקענאַו זענען זײ אַלע אומגעקומען אין די גאַזאױװנס (מ׳האָט דערצײלט, אַז אױך מײַן ברודער מיטן קינד זענען געװען צװישן זײ)."
7874,77,0,םיר אַלע װײסן אַ סך געשיכטעס וועגן די כעלעמער נאַראָנים.
7875,77,1,אָבער זעלטן עמעץ װײסט די געשיכטע פֿון דער כעלעמער עקאָנאָמיע.
7876,77,2,"איך האָב לעצטנס געפֿונען אַ צאָל דאָקומענטן פֿון כעלעמער אַרכיוו און איך װיל אײַך, ליבע לעזער, איבערגעבן אייניקע איינצלהייטן."
